Award Date,Grant Number,Proposal Number,Grant Title,State Name,Grantee Name,Award Dollars,Program Name,Program Area Name
3/26/14,2014-68006-21866,2013-04787,Serving Local and Regional Markets in the Intermountain West: Identifying and Overcoming Constraints in a Vast Geography,IDAHO,UNIVERSITY OF IDAHO,500000,Agriculture Economics and Rural Communities: Small and Medium-Sized Farms,Agriculture and Food Research Initiative
7/25/13,2013-46000-01200,2013-04897,2013 State of Idaho Renewable Resource Extension Act - RREA,IDAHO,UNIVERSITY OF IDAHO,50324,Renewable Resources Extension Act,Other Programs
8/5/13,2013-31100-06016,2013-05066,2013 State of Idaho Regular Research Projects The Hatch Act of 1887,IDAHO,UNIVERSITY OF IDAHO,1747425,Hatch Act of 1887,Hatch Formula Programs
9/19/13,2013-38624-21400,2013-05092,Canola Research Program Pacific Northwest - FY2013,IDAHO,UNIVERSITY OF IDAHO,175646,Supplemental and Alternative Crops,Other Programs
8/16/13,2013-32100-06016,2013-05404,2013 McIntire-Stennis Funding,IDAHO,UNIVERSITY OF IDAHO,575994,McIntire-Stennis Cooperative Forestry Research,McIntire-Stennis Cooperative Forestry Research
9/4/13,2013-41200-01200,2013-05489,2013 State of Idaho Special Needs Cooperative Extension Programs at 1862 Land-grant Institutions,IDAHO,UNIVERSITY OF IDAHO,74412,Cooperative Extension Programs at 1862 Land-Grant Institutions (Special Needs),"Smith-Lever 3B, 3C, and 3D Programs"
9/12/13,2013-41310-01200,2013-05576,2013 State of Idaho FERS Retirement Contributions Program,IDAHO,UNIVERSITY OF IDAHO,30073,FERS Contributions Program,Other Programs
8/29/13,2013-36100-06016,2013-05837,Animal Health and Disease Program (AHD) for the Idaho Agricultural Experiment Station (IAES),IDAHO,UNIVERSITY OF IDAHO,46097,Animal Health and Disease Research Program,Animal Health Formula Program
1/8/14,2011-68002-30191,2013-07110,PNW Regional Approaches to Climate Change,IDAHO,UNIVERSITY OF IDAHO,4000000,Climate Change:  Regional Approaches to Climate Change,Agriculture and Food Research Initiative
6/12/14,2014-31100-06016,2014-01812,2014 State of Idaho Regular Research Projects The Hatch Act of 1887,IDAHO,UNIVERSITY OF IDAHO,1947915,Hatch Act of 1887,Hatch Formula Programs
5/13/14,2010-41520-20724,2014-02462,Idaho 4-H Afterschool Outreach to At-Risk Communities,IDAHO,UNIVERSITY OF IDAHO,145000,Youth at Risk,"Smith-Lever 3B, 3C, and 3D Programs"
5/16/14,2014-31200-06016,2014-02506,2014 State of Idaho Multi-State Projects The Hatch Act of 1887,IDAHO,UNIVERSITY OF IDAHO,815716,Hatch Act of 1887(Multistate Research Fund),Hatch Formula Programs
7/9/14,2014-41100-01200,2014-02524,2014 State of Idaho Cooperative Extension Programs 1862 Land Grant Institution,IDAHO,UNIVERSITY OF IDAHO,2832852,Cooperative Extension Programs at 1862 Land-Grant Institutions,"Smith-Lever 3B, 3C, and 3D Programs"
9/14/14,2014-67014-22408,2014-04308,Identification of zebra chip resistant and tolerant potato cultivars for the U.S.,IDAHO,UNIVERSITY OF IDAHO,485613,Plant Health and Production and Plant Products:  Plant Breeding for Agricultural Production,Agriculture and Food Research Initiative
3/10/15,2015-67016-23307,2014-05003,Conference Grant for XVII International Symposium on Feeding and Nutrition of Fish,IDAHO,UNIVERSITY OF IDAHO,24316,"Animal Health and Production and Animal Products: Improved Nutritional Performance, Growth, and Lactation of Animals",Agriculture and Food Research Initiative
1/15/15,2015-68006-22840,2014-05615,"Rural Wealth, Inequality, and Community Economic Resilience: Engaging Rural Communities in an Era of Economic Restructuring",IDAHO,UNIVERSITY OF IDAHO,498932,Agriculture Economics and Rural Communities: Rural Development,Agriculture and Food Research Initiative
7/12/14,2014-46000-01200,2014-05647,2014 State of Idaho Renewable Resources Extension Act Program (RREA),IDAHO,UNIVERSITY OF IDAHO,53805,Renewable Resources Extension Act,Other Programs
1/16/15,2015-67018-23069,2014-06074,The Role Of Saliva In Food Texture Perception: Rheological And Tribological Approaches,IDAHO,UNIVERSITY OF IDAHO,245884,Improving Food Quality,Agriculture and Food Research Initiative
7/22/14,2013-41580-20799,2014-06207,Federally Registered Tribes Extension Program (FRTEP) Coeur d`Alene Reservation Project,IDAHO,UNIVERSITY OF IDAHO,78900,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
7/10/14,2013-41580-20801,2014-06471,Federally Recognized Tribes Extension Program (FRTEP) Nez Perce Reservation,IDAHO,UNIVERSITY OF IDAHO,79400,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
7/11/14,2013-41580-20800,2014-06475,USDA-NIFA Fort Hall Agricultural Extension Program,IDAHO,UNIVERSITY OF IDAHO,89939,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
7/21/14,2014-41310-01200,2014-06705,2014 State of Idaho FERS Retirement Contributions Program,IDAHO,UNIVERSITY OF IDAHO,24747,FERS Contributions Program,Other Programs
7/16/14,2014-41200-01200,2014-07106,2014 State of Idaho Special Needs,IDAHO,UNIVERSITY OF IDAHO,74412,Cooperative Extension Programs at 1862 Land-Grant Institutions (Special Needs),"Smith-Lever 3B, 3C, and 3D Programs"
6/10/15,2015-69004-23634,2014-07639,Risk Assessment and Eradication of Globodera spp. in U.S. Production of Potato,IDAHO,UNIVERSITY OF IDAHO,474907,Global Food Security:  Mitigating Crop and Livestock Losses,Agriculture and Food Research Initiative
9/11/14,2014-70006-22497,2014-07649,Extension Implementation Program for IPM in Idaho 2014-2017,IDAHO,UNIVERSITY OF IDAHO,274300,Extension Implementation Program,Crop Protection and Pest Management
8/18/14,2014-32100-06016,2014-07832,McIntire-Stennis Cooperative Forestry Research FY14,IDAHO,UNIVERSITY OF IDAHO,642589,McIntire-Stennis Cooperative Forestry Research,McIntire-Stennis Cooperative Forestry Research
9/8/14,2014-45300-22312,2014-07957,National Biodiesel Fuel Education Program,IDAHO,UNIVERSITY OF IDAHO,192000,Biodiesel Fuel Education Program,Other Programs
8/5/14,2014-41510-01200,2014-07975,FFY14 State of Idaho Expanded Food and Nutrition Education Program,IDAHO,UNIVERSITY OF IDAHO,388061,Expanded Food and Nutrition Education Formula Program,"Smith-Lever 3B, 3C, and 3D Programs"
8/12/14,2014-36100-06016,2014-08528,Animal Health and Disease Program (AHD) for the Idaho Agricultural Experiment Station (IAES),IDAHO,UNIVERSITY OF IDAHO,47561,Animal Health and Disease Research Program,Animal Health Formula Program
2/11/15,2015-46000-01200,2015-00229,2015 State of Idaho Renewable Resources Extension Act Program (RREA),IDAHO,UNIVERSITY OF IDAHO,11075,Renewable Resources Extension Act,Other Programs
1/29/15,2015-32100-06016,2015-00264,FY15 McIntire Stennis (M-S) Cooperative Forestry Research Program,IDAHO,UNIVERSITY OF IDAHO,122092,McIntire-Stennis Cooperative Forestry Research,McIntire-Stennis Cooperative Forestry Research
2/13/15,2015-41510-01200,2015-00439,FFY15 State of Idaho Expanded Food and Nutrition Education Program,IDAHO,UNIVERSITY OF IDAHO,73732,Expanded Food and Nutrition Education Formula Program,"Smith-Lever 3B, 3C, and 3D Programs"
1/27/15,2015-41310-01200,2015-01115,2015 State of Idaho FERS Retirement Contributions Program,IDAHO,UNIVERSITY OF IDAHO,3155,FERS Contributions Program,Other Programs
1/14/15,2015-31100-06016,2015-01304,2015 State of Idaho Research Projects The Hatch Act of 1887,IDAHO,UNIVERSITY OF IDAHO,370104,Hatch Act of 1887,Hatch Formula Programs
2/10/15,2015-31200-06016,2015-01422,2015 State of Idaho Multi-State Projects The Hatch Act of 1887,IDAHO,UNIVERSITY OF IDAHO,154986,Hatch Act of 1887(Multistate Research Fund),Hatch Formula Programs
2/18/15,2015-41100-01200,2015-01792,2015 State of Idaho Cooperative Extension Programs 1862 Land Grant Institution,IDAHO,UNIVERSITY OF IDAHO,541680,Cooperative Extension Programs at 1862 Land-Grant Institutions,"Smith-Lever 3B, 3C, and 3D Programs"
1/27/15,2015-41200-01200,2015-01877,2014 State of Idaho Special Needs,IDAHO,UNIVERSITY OF IDAHO,14016,Cooperative Extension Programs at 1862 Land-Grant Institutions (Special Needs),"Smith-Lever 3B, 3C, and 3D Programs"
4/2/15,2011-68002-30191,2015-02327,PNW Regional Approaches to Climate Change,IDAHO,UNIVERSITY OF IDAHO,4000000,Climate Change:  Regional Approaches to Climate Change,Agriculture and Food Research Initiative
6/22/15,2013-41580-20799,2015-03391,Federally Registered Tribes Extension Program (FRTEP) Coeur d`Alene Reservation Project,IDAHO,UNIVERSITY OF IDAHO,78900,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
6/23/15,2013-41580-20800,2015-03401,USDA-NIFA Fort Hall Agricultural Extension Program,IDAHO,UNIVERSITY OF IDAHO,89939,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
6/30/15,2013-41580-20801,2015-03402,Federally Recognized Tribes Extension Program (FRTEP) Nez Perce Reservation,IDAHO,UNIVERSITY OF IDAHO,79400,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
3/31/15,2015-31100-06016,2015-03776,2015 State of Idaho Research Projects The Hatch Act of 1887,IDAHO,UNIVERSITY OF IDAHO,1567524,Hatch Act of 1887,Hatch Formula Programs
4/17/15,2015-41100-01200,2015-03835,2015 State of Idaho Cooperative Extension Programs 1862 Land Grant Institution,IDAHO,UNIVERSITY OF IDAHO,2305283,Cooperative Extension Programs at 1862 Land-Grant Institutions,"Smith-Lever 3B, 3C, and 3D Programs"
3/26/15,2015-31200-06016,2015-03895,2015 State of Idaho Multi-State Projects The Hatch Act of 1887,IDAHO,UNIVERSITY OF IDAHO,649709,Hatch Act of 1887(Multistate Research Fund),Hatch Formula Programs
4/9/15,2015-41310-01200,2015-03996,2015 State of Idaho FERS Retirement Contributions Program,IDAHO,UNIVERSITY OF IDAHO,13752,FERS Contributions Program,Other Programs
4/6/15,2015-41200-01200,2015-04044,2014 State of Idaho Special Needs,IDAHO,UNIVERSITY OF IDAHO,60396,Cooperative Extension Programs at 1862 Land-Grant Institutions (Special Needs),"Smith-Lever 3B, 3C, and 3D Programs"
3/30/15,2015-46000-01200,2015-04091,2015 State of Idaho Renewable Resources Extension Act Program (RREA),IDAHO,UNIVERSITY OF IDAHO,42730,Renewable Resources Extension Act,Other Programs
4/24/15,2015-41510-01200,2015-04233,FFY15 State of Idaho Expanded Food and Nutrition Education Program,IDAHO,UNIVERSITY OF IDAHO,314334,Expanded Food and Nutrition Education Formula Program,"Smith-Lever 3B, 3C, and 3D Programs"
4/29/15,2015-32100-06016,2015-04243,FY15 McIntire Stennis (M-S) Cooperative Forestry Research Program,IDAHO,UNIVERSITY OF IDAHO,487838,McIntire-Stennis Cooperative Forestry Research,McIntire-Stennis Cooperative Forestry Research
8/27/15,2015-70017-23932,2015-04755,Cultivating Success: A Comprehensive Beginning Farmer Training and Mentorship Program for Idaho,IDAHO,UNIVERSITY OF IDAHO,502731,"Beginning Farmer and Rancher Development Program, Standard",Beginning Farmer and Rancher
10/26/15,2016-67017-24418,2015-05677,Chemical and Toxicological Fate of Ochratoxin A in Infant Cereals during Processing,IDAHO,UNIVERSITY OF IDAHO,474857,Improving Food Safety,Agriculture and Food Research Initiative
12/15/15,2016-67018-24715,2015-05972,Strengthening and Increasing Study of Fundamental and Friction Behaviors of Food Products,IDAHO,UNIVERSITY OF IDAHO,28508,Improving Food Quality,Agriculture and Food Research Initiative
11/25/15,2016-67018-24593,2015-05973,Acquisition of a Falling Number test system for elucidating the mechanism of wheat end-use quality related to pre-harvest sprouting,IDAHO,UNIVERSITY OF IDAHO,24165,Improving Food Quality,Agriculture and Food Research Initiative
9/17/15,2015-38624-24298,2015-06584,Improving canola production and production systems with genetic and agronomic advances to increase canola acreage in the Pacific Northwest,IDAHO,UNIVERSITY OF IDAHO,168132,Supplemental and Alternative Crops,Other Programs
6/1/15,2015-36100-06016,2015-07270,FFY15 Animal Health and Disease Program (AHD) for the Idaho Agricultural Experiment Station IAES,IDAHO,UNIVERSITY OF IDAHO,55708,Animal Health and Disease Research Program,Animal Health Formula Program
2/12/16,2016-69006-24831,2015-07561,Research & Understanding: Rural Assistance for Latino Businesses (RURAL Biz),IDAHO,UNIVERSITY OF IDAHO,497975,Innovation for Rural Entrepreneurs and Communities,Agriculture and Food Research Initiative
5/31/16,2016-67020-25320,2015-08661,Phosphorus management in forested ecosystems,IDAHO,UNIVERSITY OF IDAHO,401977,Foundational Program:  Soil Health,Agriculture and Food Research Initiative
3/3/16,2016-67032-25012,2015-09686,Interdisciplinary Climate change Research and Extension for Building Sustainable Agroecological Systems,IDAHO,UNIVERSITY OF IDAHO,264673,Research and Extension Experiences for Undergraduates,Agriculture and Food Research Initiative
9/17/15,2014-45300-22312,2015-09756,National Biodiesel Fuel Education Program,IDAHO,UNIVERSITY OF IDAHO,177984,Biodiesel Fuel Education Program,Other Programs
9/9/15,2014-70006-22497,2015-09793,Extension Implemetation Program for IPM in Idaho 2014-2017,IDAHO,UNIVERSITY OF IDAHO,274300,Extension Implementation Program,Crop Protection and Pest Management
9/16/15,2015-36100-06016,2015-11239,FFY15 Animal Health and Disease Program (AHD) for the Idaho Agricultural Experiment Station IAES,IDAHO,UNIVERSITY OF IDAHO,302,Animal Health and Disease Research Program,Animal Health Formula Program
2/12/16,2016-46000-01200,2016-00069,2016 State of Idaho Renewable Resources Extension Act Program (RREA),IDAHO,UNIVERSITY OF IDAHO,11031,Renewable Resources Extension Act,Other Programs
2/24/16,2016-41510-01200,2016-00176,FFY16 State of Idaho Expanded Food and Nutrition Education Program,IDAHO,UNIVERSITY OF IDAHO,73623,Expanded Food and Nutrition Education Formula Program,"Smith-Lever 3B, 3C, and 3D Programs"
2/4/16,2016-31200-06016,2016-00218,2016 State of Idaho Multi-State Projects The Hatch Act of 1887,IDAHO,UNIVERSITY OF IDAHO,152892,Hatch Act of 1887(Multistate Research Fund),Hatch Formula Programs
2/9/16,2016-41100-01200,2016-00415,2016 State of Idaho Cooperative Extension Programs 1862 Land Grant Institution,IDAHO,UNIVERSITY OF IDAHO,544401,Cooperative Extension Programs at 1862 Land-Grant Institutions,"Smith-Lever 3B, 3C, and 3D Programs"
1/8/16,2016-41200-01200,2016-00463,2016 State of Idaho Special Needs,IDAHO,UNIVERSITY OF IDAHO,14016,Cooperative Extension Programs at 1862 Land-Grant Institutions (Special Needs),"Smith-Lever 3B, 3C, and 3D Programs"
3/2/16,2016-32100-06016,2016-00572,FFY16 McIntire Stennis Program,IDAHO,UNIVERSITY OF IDAHO,115887,McIntire-Stennis Cooperative Forestry Research,McIntire-Stennis Cooperative Forestry Research
1/13/16,2016-31100-06016,2016-01131,2016 State of Idaho Research Projects The Hatch Act of 1887,IDAHO,UNIVERSITY OF IDAHO,368149,Hatch Act of 1887,Hatch Formula Programs
2/18/16,2016-41310-01200,2016-01231,2016 State of Idaho FERS Retirement Contributions Program,IDAHO,UNIVERSITY OF IDAHO,1617,FERS Contributions Program,Other Programs
6/22/16,2013-41580-20800,2016-04233,USDA-NIFA Fort Hall Agricultural Extension Program,IDAHO,UNIVERSITY OF IDAHO,89939,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
6/22/16,2013-41580-20801,2016-04274,Federally Recognized Tribes Extension Program (FRTEP) Nez Perce Reservation,IDAHO,UNIVERSITY OF IDAHO,79400,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
7/28/16,2013-41580-20799,2016-04275,Federally Registered Tribes Extension Program (FRTEP) Coeur d`Alene Reservation Project,IDAHO,UNIVERSITY OF IDAHO,78900,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
5/14/16,2016-41310-01200,2016-05223,2016 State of Idaho FERS Retirement Contributions Program,IDAHO,UNIVERSITY OF IDAHO,6169,FERS Contributions Program,Other Programs
8/11/16,2015-69004-23634,2016-05240,Risk assessment and eradication of Globodera spp. in U.S. production of Potato,IDAHO,UNIVERSITY OF IDAHO,602500,Global Food Security:  Mitigating Crop and Livestock Losses,Agriculture and Food Research Initiative
5/14/16,2016-41100-01200,2016-05344,2016 State of Idaho Cooperative Extension Programs 1862 Land Grant Institution,IDAHO,UNIVERSITY OF IDAHO,2316673,Cooperative Extension Programs at 1862 Land-Grant Institutions,"Smith-Lever 3B, 3C, and 3D Programs"
5/14/16,2016-41200-01200,2016-05394,2016 State of Idaho Special Needs,IDAHO,UNIVERSITY OF IDAHO,60396,Cooperative Extension Programs at 1862 Land-Grant Institutions (Special Needs),"Smith-Lever 3B, 3C, and 3D Programs"
4/28/16,2016-41510-01200,2016-05443,FFY16 State of Idaho Expanded Food and Nutrition Education Program,IDAHO,UNIVERSITY OF IDAHO,313923,Expanded Food and Nutrition Education Formula Program,"Smith-Lever 3B, 3C, and 3D Programs"
5/10/16,2016-31100-06016,2016-05452,2016 State of Idaho Research Projects The Hatch Act of 1887,IDAHO,UNIVERSITY OF IDAHO,1561130,Hatch Act of 1887,Hatch Formula Programs
4/20/16,2016-31200-06016,2016-05526,2016 State of Idaho Multi-State Projects The Hatch Act of 1887,IDAHO,UNIVERSITY OF IDAHO,652086,Hatch Act of 1887(Multistate Research Fund),Hatch Formula Programs
5/16/16,2016-46000-01200,2016-05641,2016 State of Idaho Renewable Resources Extension Act Program (RREA),IDAHO,UNIVERSITY OF IDAHO,42660,Renewable Resources Extension Act,Other Programs
5/18/16,2016-32100-06016,2016-05832,FFY16 McIntire Stennis Program,IDAHO,UNIVERSITY OF IDAHO,483607,McIntire-Stennis Cooperative Forestry Research,McIntire-Stennis Cooperative Forestry Research
8/15/16,2015-38624-24298,2016-06057,Improving canola production and production systems with genetic and agronomic advances to increase canola acreage in the Pacific Northwest.,IDAHO,UNIVERSITY OF IDAHO,189185,Supplemental and Alternative Crops,Other Programs
9/14/16,2014-70006-22497,2016-07108,Extension Implementation Program for IPM in Idaho 2014-2017,IDAHO,UNIVERSITY OF IDAHO,274300,Extension Implementation Program,Crop Protection and Pest Management
9/16/16,2016-70020-25804,2016-07428,Food Safety Modernization Act (FSMA) related food safety education and outreach for hard-to-reach audiences in the Pacific Northwest and Alaska using current Land-Grant university Extension system,IDAHO,UNIVERSITY OF IDAHO,522893,Regional FSMA Center,FSMA Outreach to Small Farmers
8/18/16,2014-45300-22312,2016-07498,National Biodiesel Fuel Education Program,IDAHO,UNIVERSITY OF IDAHO,178944,Biodiesel Fuel Education Program,Other Programs
5/9/17,2017-67014-26591,2016-09301,Characterization of the cyst nematode ubiquitin ligase effector and its virulence in host potato plants,IDAHO,UNIVERSITY OF IDAHO,149804,Pests and Beneficial Species in Agricultural Production Systems,Agriculture and Food Research Initiative
12/14/16,2017-67004-26131,2016-09857,Increasing regional to global-scale resilience in FEW systems through coord. storage mgmt in concert with innovation in tech.& institutions,IDAHO,UNIVERSITY OF IDAHO,275000,Interagency Climate Change,Agriculture and Food Research Initiative
3/21/17,2017-67016-26301,2016-10149,Ovine FAANG Project,IDAHO,UNIVERSITY OF IDAHO,499127,"Animal Health and Production and Animal Products: Animal Breeding, Genetics, and Genomics",Agriculture and Food Research Initiative
2/21/17,2017-67014-26197,2016-10554,Characterization and manipulation of abiotic stress signaling in tomato,IDAHO,UNIVERSITY OF IDAHO,451747,Physiology of Agricultural Plants,Agriculture and Food Research Initiative
9/16/16,2016-36100-06016,2016-10691,FFY16 Animal Health and Disease Program (AHD) for the Idaho Agricultural Experiment Station IAES,IDAHO,UNIVERSITY OF IDAHO,54024,Animal Health and Disease Research Program,Animal Health Formula Program
4/25/17,2017-68006-26228,2016-10945,Integrated research and extension project to study and improve community assessment programs in three states,IDAHO,UNIVERSITY OF IDAHO,499999,Innovation for Rural Entrepreneurs and Communities,Agriculture and Food Research Initiative
6/20/17,2017-68002-26819,2016-11575,Inland Pacific Northwest Wheat-Based Systems: Landscapes in Transition,IDAHO,UNIVERSITY OF IDAHO,3398896,Climate and Land Use,Agriculture and Food Research Initiative
8/8/17,2017-38414-26960,2017-03762,Idaho Agricultural Education Alternatively Certified Teacher Support Program (ACTS),IDAHO,UNIVERSITY OF IDAHO,49951,Secondary Challenge Program,Secondary Agriculture Education Challenge Grants Program
9/6/17,2017-38414-27118,2017-03773,"Connecting Land-Grant University Research Centers to Secondary Agricultural Education Students in Idaho, Kansas, and Oklahoma",IDAHO,UNIVERSITY OF IDAHO,283820,Secondary Challenge Program,Secondary Agriculture Education Challenge Grants Program
5/18/17,2015-69004-23634,2017-04048,Risk assessment and eradication of Globodera spp. in U.S. production of Potato,IDAHO,UNIVERSITY OF IDAHO,677500,Global Food Security:  Mitigating Crop and Livestock Losses,Agriculture and Food Research Initiative
9/13/17,2015-38624-24298,2017-04091,Improving canola production and production systems with genetic and agronomic advances to increase canola acreage in the Pacific Northwest.,IDAHO,UNIVERSITY OF IDAHO,228647,Supplemental and Alternative Crops,Other Programs
9/12/17,2017-41580-26935,2017-04162,Federally Recognized Tribes Extension Program -Nez Perce,IDAHO,UNIVERSITY OF IDAHO,71679,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
8/8/17,2017-41580-26922,2017-04192,USDA-NIFA Fort Hall Agricultural Extension Program,IDAHO,UNIVERSITY OF IDAHO,87000,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
8/17/17,2017-41580-26930,2017-04227,Engaging Native Youth in Restoring their Community,IDAHO,UNIVERSITY OF IDAHO,82000,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
9/18/17,2017-51102-27271,2017-04279,Pyramiding biofumigants and trap crops for eradication of Globodera pallida,IDAHO,UNIVERSITY OF IDAHO,499998,Methyl Bromide Transitions Program,"Integrated Res., Educ.,  & Ext. Competitive Grants Program"
9/13/17,2017-70006-27176,2017-04433,Extension Implementation Plan For Ipm In Idaho 2017-2020,IDAHO,UNIVERSITY OF IDAHO,179092,Extension Implementation Program,Crop Protection and Pest Management
9/18/17,2014-45300-22312,2017-04766,National Biodiesel Fuel Education Program,IDAHO,UNIVERSITY OF IDAHO,178752,Biodiesel Fuel Education Program,Other Programs
6/7/18,2018-67016-28310,2017-05751,Developing critical knowledge of intestinal microbiota and mucosal immune system influence on early fish health using a unique trout model,IDAHO,UNIVERSITY OF IDAHO,148293,Animal Health and Production and Animal Products: Animal Health and Disease,Agriculture and Food Research Initiative
2/21/18,2018-67017-27630,2017-06764,Tracking the spread of antibiotic resistance genes and plasmids in agricultural soils,IDAHO,UNIVERSITY OF IDAHO,455000,Understanding Antimicrobial Resistance,Agriculture and Food Research Initiative
4/13/18,2018-67022-27894,2017-06804,Engineering an economically-driven integrated suite of processes to maximize bio-recovery of carbon and nutrients from dairy manure,IDAHO,UNIVERSITY OF IDAHO,331974,Biorefining and Biomanufacturing,Agriculture and Food Research Initiative
1/18/18,2018-67018-27514,2017-06982,"Conference on Dairy Foods:  Management, Production, Bioactive Components to Enhance Health",IDAHO,UNIVERSITY OF IDAHO,10697,"Food Safety, Nutrition, and Health: Function and Efficacy of Nutrients",Agriculture and Food Research Initiative
5/4/18,2018-68006-28102,2017-08297,Scaling Up Local Vegetable and Fruit Production in the Inland Northwest: Overcoming Constraints for Sustainable Agricultural Development,IDAHO,UNIVERSITY OF IDAHO,480791,Agriculture Economics and Rural Communities: Small and Medium-Sized Farms,Agriculture and Food Research Initiative
7/29/18,2016-67012-28381,2017-09328,Stalk Lodging: Development and Validation of Novel Devices to Measure Stalk Strength,IDAHO,UNIVERSITY OF IDAHO,30892,AFRI Post Doctoral Fellowships,Agriculture and Food Research Initiative
9/6/18,2018-41520-28749,2018-03750,"The Juntos Sustainability Community Project: A collaboration between NC State University, NC A&T, and University of Idaho.",NORTH CAROLINA,UNIVERSITY OF IDAHO,160000,Youth at Risk,"Smith-Lever 3B, 3C, and 3D Programs"
9/14/18,2015-38624-24298,2018-03973,Improving canola production and production systems with genetic and agronomic advances to increase canola acreage in the Pacific Northwest.,IDAHO,UNIVERSITY OF IDAHO,196400,Supplemental and Alternative Crops,Other Programs
6/19/18,2015-69004-23634,2018-04284,Risk assessment and eradication of Globodera spp. in U.S. production of Potato,IDAHO,UNIVERSITY OF IDAHO,677500,Global Food Security:  Mitigating Crop and Livestock Losses,Agriculture and Food Research Initiative
3/11/19,2015-69004-23634,2018-05390,Risk assessment and eradication of Globodera spp. in U.S. production of Potato,IDAHO,UNIVERSITY OF IDAHO,677500,Global Food Security:  Mitigating Crop and Livestock Losses,Agriculture and Food Research Initiative
7/23/18,2017-70006-27176,2018-05593,Extension Implementation Plan For Ipm In Idaho 2017-2020,IDAHO,UNIVERSITY OF IDAHO,177795,Extension Implementation Program,Crop Protection and Pest Management
8/27/18,2017-41580-26922,2018-05675,USDA-NIFA Fort Hall Agricultural Extension Program,IDAHO,UNIVERSITY OF IDAHO,87000,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
8/27/18,2017-41580-26935,2018-05676,Federally Recognized Tribes Extension Program -Nez Perce,IDAHO,UNIVERSITY OF IDAHO,71679,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
9/5/18,2017-41580-26930,2018-05677,Engaging Native Youth in Restoring their Community,IDAHO,UNIVERSITY OF IDAHO,82000,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
4/30/20,2020-67020-31340,2018-06883,"Social, economic, and ecological implications of grazing utilization and timing on riparian habitat in the Intermountain West",IDAHO,UNIVERSITY OF IDAHO,495000,Foundational Program:  Soil Health,Agriculture and Food Research Initiative
5/3/19,2019-68006-29638,2018-06955,Understanding and supporting entrepreneurism among women and minorities,IDAHO,UNIVERSITY OF IDAHO,499993,Innovation for Rural Entrepreneurs and Communities,Agriculture and Food Research Initiative
2/12/19,2019-67014-29109,2018-07378,Acclimating Commercial Tree Seedling Root System Architecture To Drought,IDAHO,UNIVERSITY OF IDAHO,480000,Foundational Knowledge of Agricultural Production Systems,Agriculture and Food Research Initiative
5/1/19,2019-67018-29592,2018-07505,Seed grant to integrate variety selection and soil properties to reduce cadmium in wheat grain,IDAHO,UNIVERSITY OF IDAHO,164016,Improving Food Safety,Agriculture and Food Research Initiative
5/9/19,2019-67018-29688,2018-07508,Protective Effect of Antioxidants against Ochratoxin A in Infant Cereals,IDAHO,UNIVERSITY OF IDAHO,324942,Improving Food Safety,Agriculture and Food Research Initiative
9/12/18,2014-45300-22312,2018-07525,National Biodiesel Fuel Education Program,IDAHO,UNIVERSITY OF IDAHO,180874,Biodiesel Fuel Education Program,Other Programs
7/3/19,2019-67021-29942,2018-08165,An Innovative Liquid Plasma Process for Continuous and Efficient Biodiesel Synthesis,IDAHO,UNIVERSITY OF IDAHO,197865,Biorefining and Biomanufacturing,Agriculture and Food Research Initiative
5/17/19,2019-67012-29721,2018-08177,"Investigation of gut microbiota, physiological stress response, and immune parameters in cultured burbot (Lota lota)",IDAHO,UNIVERSITY OF IDAHO,144723,AFRI Post Doctoral Fellowships,Agriculture and Food Research Initiative
7/2/19,2019-68006-29325,2018-08367,Women Farmers on the Rise in the US and Idaho: Understanding and Supporting Women Farm Operators,IDAHO,UNIVERSITY OF IDAHO,499999,Agriculture Economics and Rural Communities: Small and Medium-Sized Farms,Agriculture and Food Research Initiative
5/17/19,2019-67023-29636,2018-08698,Tapestry: A Collaborative Open Source Data Platform and Virtual Laboratory for Regional and Rural Development,IDAHO,UNIVERSITY OF IDAHO,487459,Agriculture Economics and Rural Communities: Environment,Agriculture and Food Research Initiative
6/18/19,2019-38504-29891,2019-02646,Diversifying Farm Financial Benchmarking with Pacific Northwest and Intermountain Regional Data,IDAHO,UNIVERSITY OF IDAHO,469088,Farm Business Management and Benchmarking Program,Farm Business Management and Benchmarking Program
