Award Date,Grant Number,Proposal Number,Grant Title,State Name,Grantee Name,Award Dollars,Program Name,Program Area Name
2008-08-18,2008-34158-19486,2008-03513,Inland Northwest Forest Products Research Consortium,IDAHO,FRST - UNIVERSITY OF IDAHO-FORESTRY SCHOOL,505190,"Wood Utilization (AK, ID, ME, MI, MN, MS, NC, OR, TN, WV)",Special Research Grants Program
2008-08-22,2008-34239-19446,2008-03522,FY2008 Cool Season Food Legume Research,IDAHO,SAES - UNIVERSITY OF IDAHO,387989,"Cool Season Legume Research, ID, ND & WA",Special Research Grants Program
2008-09-11,2008-51130-04734,2008-03545,"Coordination, Development and Delivery of Water Resource Programs in the Pacific Northwest",IDAHO,SAES - UNIVERSITY OF IDAHO,585000,"Regional, Place-Based Water Resource Proposals","Integrated Res., Educ.,  & Ext. Competitive Grants Program"
2008-09-10,2008-38624-19516,2008-04095,Canola Research - Pacific Northwest Region,IDAHO,SAES - UNIVERSITY OF IDAHO,126466,Supplemental and Alternative Crops,Other Programs
2008-12-09,2009-35600-05025,2008-04738,Complete sequence and diversity of the PVY complex,IDAHO,SAES - UNIVERSITY OF IDAHO,465000,Microbial Genomics (A):  Genome Sequencing,National Research Initiative Competitive Grants Program
2008-09-17,2008-45300-04843,2008-04749,Biodiesel Education Program,IDAHO,SAES - UNIVERSITY OF IDAHO,200000,Biodiesel Fuel Education Program,Other Programs
2009-07-02,2009-38414-19710,2009-00505,Partnerships to Enhance Rangeland Education and Career Interest: Charting a Path for Secondary Agricultural Programs in the West,IDAHO,UNIVERSITY OF IDAHO,46954,Secondary Challenge,Secondary Agriculture Education Challenge Grants Program
2009-06-09,2007-41520-03777,2009-00568,Idaho Sustainable Community Project,IDAHO,SAES - UNIVERSITY OF IDAHO,140000,Youth at Risk,"Smith-Lever 3B, 3C, and 3D Programs"
2009-04-07,2009-41580-05321,2009-00649,Federally Recognized Tribes Extension Program (FRTEP) Coeur d`Alene Reservation,IDAHO,SAES - UNIVERSITY OF IDAHO,93156,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2009-03-25,2009-41580-05318,2009-00651,USDA-CSREES FORT HALL AGRICULTURAL EXTENSION AGENT,IDAHO,SAES - UNIVERSITY OF IDAHO,89884,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2009-07-22,2009-41534-05541,2009-00656,Coordination of Idaho Extension IPM Program,IDAHO,SAES - UNIVERSITY OF IDAHO,118239,Extension Integrated Pest Management - Coordination,"Smith-Lever 3B, 3C, and 3D Programs"
2009-02-25,2009-10003-05142,2009-00776,Increasing the Potential for the Utilization of Cellulose from Straw for Biofuel Bioproduct Production,IDAHO,UNIVERSITY OF IDAHO,355720,Biomass R&D Initiative Awards Funded Prior to FY2009,Biomass Research and Development Initiative
2009-05-06,2006-41590-03435,2009-01106,Idaho Agrability Project,IDAHO,SAES - UNIVERSITY OF IDAHO,199000,AgrAbility,"Smith-Lever 3B, 3C, and 3D Programs"
2009-12-15,2010-65119-20410,2009-01727,An HPLC to strengthen analytical opportunities in bovine mastitis,IDAHO,SAES - UNIVERSITY OF IDAHO,26000,Animal Health and Well-Being: Animal Health,Agriculture and Food Research Initiative
2009-08-17,2009-34103-19906,2009-02037,Mitigating the Threat of PVY: Understanding and Exploiting the Biological and Epidemiological Factors Behind the Increasing Incidence of PVY,IDAHO,SAES - UNIVERSITY OF IDAHO,71486,Integrated Pest Management - West Region,Regional Integrated Pest Management
2009-07-15,2009-34103-19838,2009-02038,Mgmt. of Virus Disease Epidemics in Lentils via Prescribed Conditional Pea Aphid Control: Eval. of Economic Effectiveness and Feasibility,IDAHO,SAES - UNIVERSITY OF IDAHO,94410,Integrated Pest Management - West Region,Regional Integrated Pest Management
2009-12-18,2010-65114-20516,2009-02272,Improving salt stress tolerance in tomato by engineering a stable transcription factor,IDAHO,SAES - UNIVERSITY OF IDAHO,148831,Plant Biology: Environmental Stress,Agriculture and Food Research Initiative
2009-08-17,2009-65503-05738,2009-02381,ACQUISITION OF THERMOGRAVIMETRIC ANALYZER FOR FOOD AND BIOPOLYMER MATERIALS RESEARCH,IDAHO,SAES - UNIVERSITY OF IDAHO,12500,Improving Food Quality and Value,Agriculture and Food Research Initiative
2009-08-27,2009-65104-05730,2009-02604,Vector responses to virus-induced changes in the host plant: implications for virus spread,IDAHO,SAES - UNIVERSITY OF IDAHO,349755,Arthropod and Nematode Biology and Management: Organismal and Population Biology ,Agriculture and Food Research Initiative
2009-12-22,2010-85208-20388,2009-03111,PLANNING A LONG-TERM AGRICULTURAL PROJECT FOR DRYLAND AGROECOSYSTEMS OF THE INLAND PACIFIC NORTHWEST,IDAHO,SAES - UNIVERSITY OF IDAHO,199904,Sustainable Agroecosystem Science LTAP,Agriculture and Food Research Initiative
2009-08-06,2009-34239-19898,2009-03436,"Cool Season Legume Research - Idaho, North Dakota and Washington (FY2009)",IDAHO,SAES - UNIVERSITY OF IDAHO,219087,"Cool Season Legume Research, ID, ND & WA",Special Research Grants Program
2009-07-22,2009-34479-19833,2009-03530,"Increasing Shelf Life of Agricultural Commodities, ID",IDAHO,SAES - UNIVERSITY OF IDAHO,562169,"Increasing Shelf Life of Agricultural Commodities, ID",Special Research Grants Program
2009-08-20,2008-51130-04734,2009-03542,"Coordination, Development and Delivery of Water Resource Programs in the Pacific Northwest",IDAHO,SAES - UNIVERSITY OF IDAHO,595000,"Regional, Place-Based Water Resource Proposals","Integrated Res., Educ.,  & Ext. Competitive Grants Program"
2009-09-25,2009-34158-20170,2009-03998,Inland Northwest Forest Products Research Consortium,IDAHO,FRST - UNIVERSITY OF IDAHO-FORESTRY SCHOOL,512735,"Wood Utilization (AK, ID, ME, MI, MN, MS, NC, OR, TN, WV)",Special Research Grants Program
2009-11-30,2010-65400-20431,2009-04135,Trade in Intermediate and Final Products: Policy Impacts in Apple and Juice Markets,IDAHO,SAES - UNIVERSITY OF IDAHO,399331,Agribusiness Markets and Trade,Agriculture and Food Research Initiative
2009-08-20,2009-34621-20113,2009-04152,"Potato Cyst Nematode, ID",IDAHO,SAES - UNIVERSITY OF IDAHO,325368,"Potato Cyst Nematode, ID",Special Research Grants Program
2009-09-10,2009-38624-20121,2009-04183,Canola Research - Pacific Northwest Region (FY2009),IDAHO,SAES - UNIVERSITY OF IDAHO,130162,Supplemental and Alternative Crops,Other Programs
2009-08-17,2007-41580-03856,2009-04239,Federally Recognized Tribes Extension Program (FRTEP) Nez Perce Reservation,IDAHO,SAES - UNIVERSITY OF IDAHO,86290,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2009-12-22,2010-65108-20519,2009-04401,"Cross-talk between aphid transmission, long-distance transport, and virion assembly of a closterovirus",IDAHO,SAES - UNIVERSITY OF IDAHO,399000,Microbial Biology: Microbial Associations with Plants,Agriculture and Food Research Initiative
2009-09-17,2007-51130-03992,2009-04951,Synthesis and Analysis of 13 CSREES CEAP Projects,IDAHO,SAES - UNIVERSITY OF IDAHO,154672,Conservation Effects Assessment Project,"Integrated Res., Educ.,  & Ext. Competitive Grants Program"
2010-05-20,2010-65206-20792,2009-05554,Investigation of Temporal Changes in Dietary Carbohydrate Utilization in Rainbow Trout,IDAHO,UNIVERSITY OF IDAHO,133998,Animal Growth and Nutrient Utilization,Agriculture and Food Research Initiative
2009-09-30,2008-45300-04843,2009-05844,Biodiesel Fuel Education Program,IDAHO,SAES - UNIVERSITY OF IDAHO,200000,Biodiesel Fuel Education Program,Other Programs
2010-04-14,2010-41520-20724,2010-00668,The project focuses on providing 4-H Afterschool outreach to rural or isolated at-risk communities.,IDAHO,SAES - UNIVERSITY OF IDAHO,100000,Youth at Risk,"Smith-Lever 3B, 3C, and 3D Programs"
2010-04-20,2007-41520-03777,2010-00787,Idaho Sustainable Community Project,IDAHO,SAES - UNIVERSITY OF IDAHO,140000,Youth at Risk,"Smith-Lever 3B, 3C, and 3D Programs"
2010-03-23,2010-34479-20715,2010-01230,"Increasing Shelf Life of Agricultural Commodities, ID",IDAHO,SAES - UNIVERSITY OF IDAHO,561193,"Increasing Shelf Life of Agricultural Commodities, ID",Special Research Grants Program
2010-03-09,2009-41580-05318,2010-01362,USDA-NIFA FORT HALL AGRICULTURAL EXTENSION AGENT,IDAHO,SAES - UNIVERSITY OF IDAHO,89665,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2010-08-31,2007-41580-03856,2010-01363,Federally Recognized Tribes Extension Program (FRTEP) Nez Perce Reservation,IDAHO,SAES - UNIVERSITY OF IDAHO,91290,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2010-03-31,2009-41580-05321,2010-01364,Federally Recognized Tribes Extension Program (FRTEP) Coeur d`Alene Reservation,IDAHO,SAES - UNIVERSITY OF IDAHO,93156,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2010-09-17,2010-41534-21645,2010-01568,Idaho Extension IPM Program,IDAHO,SAES - UNIVERSITY OF IDAHO,138361,Extension Integrated Pest Management - Coordination,"Smith-Lever 3B, 3C, and 3D Programs"
2010-07-22,2010-34621-21170,2010-01584,"Potato Cyst Nematode, ID",IDAHO,SAES - UNIVERSITY OF IDAHO,324803,"Potato Cyst Nematode, ID",Special Research Grants Program
2010-06-16,2010-38506-21045,2010-01622,Rangeland Ecosystem Dynamics,IDAHO,FRST - UNIVERSITY OF IDAHO-FORESTRY SCHOOL,279200,"Rangeland Ecosystems Dynamics, ID",Special Research Grants Program
2010-09-29,2010-38411-21370,2010-01828,Repositioning Rangeland Education for a Changing World,IDAHO,SAES - UNIVERSITY OF IDAHO,461485,Higher Ed Challenge,Challenge Grants Program
2010-08-04,2010-51300-21285,2010-01943,Host plant choice of Colorado potato beetle and variation in defoliation and yield losses among organically grown commercial potato varietie,IDAHO,SAES - UNIVERSITY OF IDAHO,108815,Organic Agriculture Research & Extension Initiative,"Integrated Res., Educ.,  & Ext. Competitive Grants Program"
2010-06-17,2010-34158-20938,2010-02032,Inland Northwest Forest Products Research Consortium,IDAHO,FRST - UNIVERSITY OF IDAHO-FORESTRY SCHOOL,504201,"Wood Utilization (AK, ID, ME, MI, MN, MS, NC, OR, TN, WV)",Special Research Grants Program
2010-07-15,2010-34239-21086,2010-02547,"Cool Season Food Legume Research - ID, ND, WA (FY2010)",IDAHO,SAES - UNIVERSITY OF IDAHO,325734,"Cool Season Legume Research, ID, ND & WA",Special Research Grants Program
2010-07-12,2010-41530-21203,2010-02958,Alaska Potato IPM Scouting Manual A Pocket Guide in English and Russian,IDAHO,SAES - UNIVERSITY OF IDAHO,28329,Integrated Pest Management - West Region,Regional Integrated Pest Management
2010-09-09,2010-38624-21743,2010-03269,Canola Research - Pacific Northwest Region (FY2010),IDAHO,SAES - UNIVERSITY OF IDAHO,145053,Supplemental and Alternative Crops,Other Programs
2011-01-14,2011-38420-20088,2010-03328,Developing the Next Generation of Neoclassical Plant Breeders,IDAHO,UNIVERSITY OF IDAHO,207894,National Needs Graduate Fellowships Program,National Needs Graduate Fellowship Grant Program
2010-08-25,2008-51130-04734,2010-03604,"Coordination, Development, and Delivery of Water Resource Programs in the Pacific Northwest",IDAHO,SAES - UNIVERSITY OF IDAHO,1190000,"Regional, Place-Based Water Resource Proposals","Integrated Res., Educ.,  & Ext. Competitive Grants Program"
2010-12-06,2011-67009-20094,2010-04027,Multiple Enhanced-value Co-products from Regionally Important Oilseed Feedstocks,IDAHO,SAES - UNIVERSITY OF IDAHO,42878,Sustainable Bioenergy:  Sustainable Bioenergy Research,Agriculture and Food Research Initiative
2011-02-14,2011-68002-30191,2010-04401,PNW Regional Approaches to Climate Change,IDAHO,SAES - UNIVERSITY OF IDAHO,8000000,Climate Change:  Regional Approaches to Climate Change,Agriculture and Food Research Initiative
2011-01-25,2011-67024-30075,2010-04759,"Developing strategies to increase prosperity for small farms through sustainable livestock production, processing and marketing",IDAHO,UNIVERSITY OF IDAHO,438013,Agriculture Economics and Rural Communities: Small and Medium-Sized Farms,Agriculture and Food Research Initiative
2010-09-16,2008-45300-04843,2010-04859,Biodiesel Fuel Education Program,IDAHO,SAES - UNIVERSITY OF IDAHO,200000,Biodiesel Fuel Education Program,Other Programs
2011-03-02,2011-41510-01200,2011-00895,Expanded Food and Nutrition Education Formula Program,IDAHO,UNIVERSITY OF IDAHO,157591,Expanded Food and Nutrition Education Formula Program,"Smith-Lever 3B, 3C, and 3D Programs"
2011-02-28,2011-41100-01200,2011-01149,2011 State of Idaho Cooperative Extension Programs   Smith-Lever 3(b) and (c) Cooperative Extension Programs at 1862 Land-grant Institutions,IDAHO,UNIVERSITY OF IDAHO,1134211,Cooperative Extension Programs at 1862 Land-Grant Institutions,"Smith-Lever 3B, 3C, and 3D Programs"
2011-04-20,2007-41520-03777,2011-01195,Idaho Sustainable Community Project,IDAHO,SAES - UNIVERSITY OF IDAHO,140000,Youth at Risk,"Smith-Lever 3B, 3C, and 3D Programs"
2011-03-31,2010-41520-20724,2011-01203,Idaho 4-H Afterschool Outreach to At-Risk Communities,IDAHO,SAES - UNIVERSITY OF IDAHO,140000,Youth at Risk,"Smith-Lever 3B, 3C, and 3D Programs"
2011-02-25,2011-31100-06016,2011-01253,2011 State of Idaho Regular Research Projects The Hatch Act of 1887,IDAHO,UNIVERSITY OF IDAHO,676151,Hatch Act of 1887,Hatch Formula Programs
2011-02-17,2011-31200-06016,2011-01314,2011 State of Idaho Multistate Research Projects The Hatch Act of 1887,IDAHO,UNIVERSITY OF IDAHO,124902,Hatch Act of 1887(Multistate Research Fund),Hatch Formula Programs
2011-02-10,2011-41200-01200,2011-01451,2011 State of Idaho Special Needs Projects   Special Needs Cooperative Extension Programs at 1862 Land-grant Institutions,IDAHO,UNIVERSITY OF IDAHO,30861,Cooperative Extension Programs at 1862 Land-Grant Institutions (Special Needs),"Smith-Lever 3B, 3C, and 3D Programs"
2011-05-19,2011-36100-06016,2011-01725,Animal Health and Disease Program (AHD) for the Idaho Agricultural Experiment Station (IAES),IDAHO,UNIVERSITY OF IDAHO,17781,Animal Health and Disease Research Program,Animal Health Formula Program
2011-03-24,2011-46000-01200,2011-01738,2011 Renewable Resource Extension Program,IDAHO,UNIVERSITY OF IDAHO,22868,Renewable Resources Extension Act,Other Programs
2011-04-14,2011-32100-06016,2011-01939,Federal Fiscal Year 2011 McIntire Stennis funding.  Formula Grants Program.,IDAHO,UNIVERSITY OF IDAHO,248137,McIntire-Stennis Cooperative Forestry Research,McIntire-Stennis Cooperative Forestry Research
2011-09-06,2009-41580-05318,2011-02023,USDA-NIFA Fort Hall Agricultural Extension Agent,IDAHO,SAES - UNIVERSITY OF IDAHO,83444,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2011-08-24,2009-41580-05321,2011-02086,Federally Recognized Tribes Extension Program (FRTEP) Coeur d`Alene Reservation,IDAHO,SAES - UNIVERSITY OF IDAHO,88000,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2011-09-14,2011-41580-31053,2011-02633,Federally Recognized Tribes Extension Program (FRTEP) Nez Perce Reservation,IDAHO,SAES - UNIVERSITY OF IDAHO,87000,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2011-09-06,2011-38624-30824,2011-03809,Canola Research - Pacific Northwest Region (FY2011),IDAHO,SAES - UNIVERSITY OF IDAHO,150000,Supplemental and Alternative Crops,Other Programs
2012-04-19,2012-67013-19414,2011-04350,Characterization of potato leafroll virus resistance derived from Solanum etuberosum,IDAHO,SAES - UNIVERSITY OF IDAHO,148556,Plant Health and Production and Plant Products: Biology of Agricultural Plants,Agriculture and Food Research Initiative
2011-09-22,2011-67009-20094,2011-04452,Multiple Enhanced-value Co-products from Regionally Important Oilseed Feedstocks,IDAHO,SAES - UNIVERSITY OF IDAHO,555694,Sustainable Bioenergy:  Sustainable Bioenergy Research,Agriculture and Food Research Initiative
2011-08-25,2010-41534-21645,2011-04864,Idaho Extension IPM Program,IDAHO,SAES - UNIVERSITY OF IDAHO,138361,Extension Integrated Pest Management - Coordination,"Smith-Lever 3B, 3C, and 3D Programs"
2011-08-25,2011-41200-01200,2011-05238,2011 State of Idaho Special Needs Projects Special Needs Cooperative Extension Programs at 1862 Land-Grant Institutions,IDAHO,UNIVERSITY OF IDAHO,43551,Cooperative Extension Programs at 1862 Land-Grant Institutions (Special Needs),"Smith-Lever 3B, 3C, and 3D Programs"
2011-08-24,2011-41100-01200,2011-05316,2011 State of Idaho Cooperative Extension Programs Smith-Lever 3(b) and (c) Cooperative Extension Programs at 1862 Land-Grant Instititusion,IDAHO,UNIVERSITY OF IDAHO,1581863,Cooperative Extension Programs at 1862 Land-Grant Institutions,"Smith-Lever 3B, 3C, and 3D Programs"
2011-09-13,2011-41300-01200,2011-05379,2011 State of Idaho CSRS Retirement Contributions Program CSRS Retirement Contributions Program at 1862 Land-Grant Institutions,IDAHO,UNIVERSITY OF IDAHO,22302,CSRS Contributions Program,Other Programs
2011-08-19,2011-41310-01200,2011-05403,2011 State of Idaho FERS Retirement Contributions Program FERS Retirement Contributions Program at 1862-Land-Grant Institutions,IDAHO,UNIVERSITY OF IDAHO,42488,FERS Contributions Program,Other Programs
2011-09-15,2011-41510-01200,2011-05443,State of Idaho Expanded Food and Nutrition Education Formula Program,IDAHO,UNIVERSITY OF IDAHO,228171,Expanded Food and Nutrition Education Formula Program,"Smith-Lever 3B, 3C, and 3D Programs"
2011-09-21,2011-31100-06016,2011-05485,2011 State of Idaho Regular Research Projects The Hatch Act of 1887,IDAHO,UNIVERSITY OF IDAHO,1242507,Hatch Act of 1887,Hatch Formula Programs
2011-09-06,2011-31200-06016,2011-05531,2011 State of Idaho Multistate Research Projects The Hatch Act of 1887,IDAHO,UNIVERSITY OF IDAHO,646971,Hatch Act of 1887(Multistate Research Fund),Hatch Formula Programs
